,Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal
11312,4558609924,04/18/2016,56,0,0.0,0
11313,4558609924,04/18/2016,56,0,0.0,0
11314,4558609924,04/18/2016,56,0,0.0,0
11315,4558609924,04/18/2016,56,0,0.0,0
11316,4558609924,04/18/2016,56,0,0.0,0
11317,4558609924,04/18/2016,56,0,0.0,0
11318,4558609924,04/18/2016,78,8,0.133333,120
11319,4558609924,04/18/2016,108,26,0.433333,401
11320,4558609924,04/18/2016,91,17,0.283333,329
11321,4558609924,04/18/2016,85,14,0.233333,292
11322,4558609924,04/18/2016,135,45,0.75,893
11323,4558609924,04/18/2016,92,21,0.35,309
11324,4558609924,04/18/2016,112,32,0.533333,487
11325,4558609924,04/18/2016,86,17,0.283333,243
11326,4558609924,04/18/2016,91,22,0.366667,292
11327,4558609924,04/18/2016,228,92,1.533333,3396
11328,4558609924,04/18/2016,116,27,0.45,547
11329,4558609924,04/18/2016,112,25,0.416667,463
11330,4558609924,04/18/2016,115,30,0.5,596
11331,4558609924,04/18/2016,96,19,0.316667,471
11332,4558609924,04/18/2016,67,6,0.1,92
11333,4558609924,04/18/2016,59,2,0.033333,9
11334,4558609924,04/18/2016,56,0,0.0,0
11335,4558609924,04/19/2016,56,0,0.0,0
11336,4558609924,04/19/2016,56,0,0.0,0
11337,4558609924,04/19/2016,56,0,0.0,0
11338,4558609924,04/19/2016,56,0,0.0,0
11339,4558609924,04/19/2016,56,0,0.0,0
11340,4558609924,04/19/2016,56,0,0.0,0
11341,4558609924,04/19/2016,56,0,0.0,0
11342,4558609924,04/19/2016,56,0,0.0,0
11343,4558609924,04/19/2016,56,0,0.0,0
11344,4558609924,04/19/2016,56,0,0.0,0
11345,4558609924,04/19/2016,56,0,0.0,0
11346,4558609924,04/19/2016,56,0,0.0,0
11347,4558609924,04/19/2016,58,1,0.016667,27
11348,4558609924,04/19/2016,113,32,0.533333,480
11349,4558609924,04/19/2016,111,27,0.45,444
11350,4558609924,04/19/2016,82,12,0.2,197
11351,4558609924,04/19/2016,92,17,0.283333,386
11352,4558609924,04/19/2016,145,46,0.766667,1134
11353,4558609924,04/19/2016,118,33,0.55,503
11354,4558609924,04/19/2016,130,37,0.616667,882
11355,4558609924,04/19/2016,103,23,0.383333,501
11356,4558609924,04/19/2016,78,10,0.166667,278
11357,4558609924,04/19/2016,113,28,0.466667,539
11358,4558609924,04/19/2016,63,3,0.05,30
11359,4558609924,04/20/2016,60,3,0.05,29
11360,4558609924,04/20/2016,56,0,0.0,0
11361,4558609924,04/20/2016,56,0,0.0,0
11362,4558609924,04/20/2016,56,0,0.0,0
11363,4558609924,04/20/2016,56,0,0.0,0
11364,4558609924,04/20/2016,56,0,0.0,0
11365,4558609924,04/20/2016,56,0,0.0,0
11366,4558609924,04/20/2016,56,0,0.0,0
11367,4558609924,04/20/2016,56,0,0.0,0
11368,4558609924,04/20/2016,56,0,0.0,0
11369,4558609924,04/20/2016,68,6,0.1,69
11370,4558609924,04/20/2016,99,24,0.4,442
11371,4558609924,04/20/2016,86,14,0.233333,305
11372,4558609924,04/20/2016,90,17,0.283333,442
11373,4558609924,04/20/2016,87,17,0.283333,315
11374,4558609924,04/20/2016,81,12,0.2,252
11375,4558609924,04/20/2016,69,5,0.083333,190
11376,4558609924,04/20/2016,102,24,0.4,453
11377,4558609924,04/20/2016,126,33,0.55,723
11378,4558609924,04/20/2016,98,18,0.3,640
11379,4558609924,04/20/2016,101,22,0.366667,499
11380,4558609924,04/20/2016,70,9,0.15,100
11381,4558609924,04/20/2016,76,11,0.183333,139
11382,4558609924,04/20/2016,71,7,0.116667,205
11383,4558609924,04/21/2016,64,3,0.05,58
11384,4558609924,04/21/2016,56,0,0.0,0
11385,4558609924,04/21/2016,57,1,0.016667,11
11386,4558609924,04/21/2016,56,0,0.0,0
11387,4558609924,04/21/2016,56,0,0.0,0
11388,4558609924,04/21/2016,56,0,0.0,0
11389,4558609924,04/21/2016,56,0,0.0,0
11390,4558609924,04/21/2016,80,13,0.216667,188
11391,4558609924,04/21/2016,149,38,0.633333,1190
11392,4558609924,04/21/2016,172,47,0.783333,1096
11393,4558609924,04/21/2016,188,49,0.816667,1954
11394,4558609924,04/21/2016,166,49,0.816667,1449
11395,4558609924,04/21/2016,158,40,0.666667,1045
11396,4558609924,04/21/2016,116,23,0.383333,556
11397,4558609924,04/21/2016,110,21,0.35,548
11398,4558609924,04/21/2016,97,13,0.216667,446
11399,4558609924,04/21/2016,119,29,0.483333,803
11400,4558609924,04/21/2016,151,39,0.65,1498
11401,4558609924,04/21/2016,163,49,0.816667,1686
11402,4558609924,04/21/2016,95,19,0.316667,422
11403,4558609924,04/21/2016,83,15,0.25,212
11404,4558609924,04/21/2016,88,19,0.316667,271
11405,4558609924,04/21/2016,82,16,0.266667,208
11406,4558609924,04/21/2016,70,9,0.15,102
11407,4558609924,04/22/2016,61,2,0.033333,32
11408,4558609924,04/22/2016,63,4,0.066667,62
11409,4558609924,04/22/2016,56,0,0.0,0
11410,4558609924,04/22/2016,56,0,0.0,0
11411,4558609924,04/22/2016,56,0,0.0,0
11412,4558609924,04/22/2016,56,0,0.0,0
11413,4558609924,04/22/2016,56,0,0.0,0
11414,4558609924,04/22/2016,56,0,0.0,0
11415,4558609924,04/22/2016,56,0,0.0,0
11416,4558609924,04/22/2016,86,18,0.3,235
11417,4558609924,04/22/2016,110,30,0.5,487
11418,4558609924,04/22/2016,91,17,0.283333,387
11419,4558609924,04/22/2016,72,7,0.116667,147
11420,4558609924,04/22/2016,84,15,0.25,365
11421,4558609924,04/22/2016,100,22,0.366667,438
11422,4558609924,04/22/2016,139,34,0.566667,829
11423,4558609924,04/22/2016,102,24,0.4,367
11424,4558609924,04/22/2016,93,18,0.3,317
11425,4558609924,04/22/2016,285,123,2.05,4688
11426,4558609924,04/22/2016,73,7,0.116667,73
11427,4558609924,04/22/2016,107,24,0.4,520
11428,4558609924,04/22/2016,76,10,0.166667,173
11429,4558609924,04/22/2016,103,26,0.433333,454
11430,4558609924,04/22/2016,59,2,0.033333,27
11431,4558609924,04/23/2016,110,29,0.483333,489
11432,4558609924,04/23/2016,64,5,0.083333,56
11433,4558609924,04/23/2016,56,0,0.0,0
11434,4558609924,04/23/2016,56,0,0.0,0
11435,4558609924,04/23/2016,56,0,0.0,0
11436,4558609924,04/23/2016,56,0,0.0,0
11437,4558609924,04/23/2016,56,0,0.0,0
11438,4558609924,04/23/2016,56,0,0.0,0
11439,4558609924,04/23/2016,56,0,0.0,0
11440,4558609924,04/23/2016,101,22,0.366667,385
11441,4558609924,04/23/2016,97,18,0.3,269
11442,4558609924,04/23/2016,82,12,0.2,145
11443,4558609924,04/23/2016,88,11,0.183333,187
11444,4558609924,04/23/2016,98,22,0.366667,387
11445,4558609924,04/23/2016,146,46,0.766667,1265
11446,4558609924,04/23/2016,130,28,0.466667,838
11447,4558609924,04/23/2016,128,25,0.416667,551
11448,4558609924,04/23/2016,108,20,0.333333,350
11449,4558609924,04/23/2016,122,32,0.533333,640
11450,4558609924,04/23/2016,111,26,0.433333,516
11451,4558609924,04/23/2016,80,12,0.2,256
11452,4558609924,04/23/2016,96,16,0.266667,399
11453,4558609924,04/23/2016,58,1,0.016667,8
11454,4558609924,04/23/2016,71,8,0.133333,149
11455,4558609924,04/24/2016,56,0,0.0,0
11456,4558609924,04/24/2016,56,0,0.0,0
11457,4558609924,04/24/2016,56,0,0.0,0
11458,4558609924,04/24/2016,56,0,0.0,0
11459,4558609924,04/24/2016,56,0,0.0,0
11460,4558609924,04/24/2016,56,0,0.0,0
11461,4558609924,04/24/2016,56,0,0.0,0
11462,4558609924,04/24/2016,56,0,0.0,0
11463,4558609924,04/24/2016,112,29,0.483333,522
11464,4558609924,04/24/2016,99,24,0.4,422
11465,4558609924,04/24/2016,140,42,0.7,1081
11466,4558609924,04/24/2016,103,25,0.416667,420
11467,4558609924,04/24/2016,138,42,0.7,1046
11468,4558609924,04/24/2016,89,17,0.283333,214
11469,4558609924,04/24/2016,120,23,0.383333,657
11470,4558609924,04/24/2016,158,40,0.666667,1136
11471,4558609924,04/24/2016,111,22,0.366667,484
11472,4558609924,04/24/2016,115,32,0.533333,563
11473,4558609924,04/24/2016,88,15,0.25,401
11474,4558609924,04/24/2016,93,18,0.3,395
11475,4558609924,04/24/2016,80,12,0.2,219
11476,4558609924,04/24/2016,86,15,0.25,239
11477,4558609924,04/24/2016,90,17,0.283333,271
11478,4558609924,04/24/2016,97,22,0.366667,483
11479,4558609924,04/25/2016,65,5,0.083333,98
11480,4558609924,04/25/2016,60,2,0.033333,54
11481,4558609924,04/25/2016,56,0,0.0,0
11482,4558609924,04/25/2016,56,0,0.0,0
11483,4558609924,04/25/2016,56,0,0.0,0
11484,4558609924,04/25/2016,56,0,0.0,0
11485,4558609924,04/25/2016,56,0,0.0,0
11486,4558609924,04/25/2016,56,0,0.0,0
11487,4558609924,04/25/2016,56,0,0.0,0
11488,4558609924,04/25/2016,94,20,0.333333,359
11489,4558609924,04/25/2016,121,31,0.516667,476
11490,4558609924,04/25/2016,93,18,0.3,289
11491,4558609924,04/25/2016,85,16,0.266667,272
11492,4558609924,04/25/2016,113,32,0.533333,499
11493,4558609924,04/25/2016,114,35,0.583333,570
11494,4558609924,04/25/2016,111,28,0.466667,670
11495,4558609924,04/25/2016,249,85,1.416667,1641
11496,4558609924,04/25/2016,134,31,0.516667,358
11497,4558609924,04/25/2016,118,28,0.466667,433
11498,4558609924,04/25/2016,123,27,0.45,654
11499,4558609924,04/25/2016,98,17,0.283333,449
11500,4558609924,04/25/2016,122,28,0.466667,990
11501,4558609924,04/25/2016,79,11,0.183333,283
11502,4558609924,04/25/2016,56,0,0.0,0
11503,4558609924,04/26/2016,56,0,0.0,0
11504,4558609924,04/26/2016,56,0,0.0,0
11505,4558609924,04/26/2016,56,0,0.0,0
11506,4558609924,04/26/2016,56,0,0.0,0
11507,4558609924,04/26/2016,56,0,0.0,0
11508,4558609924,04/26/2016,56,0,0.0,0
11509,4558609924,04/26/2016,56,0,0.0,0
11510,4558609924,04/26/2016,56,0,0.0,0
11511,4558609924,04/26/2016,77,9,0.15,192
11512,4558609924,04/26/2016,108,27,0.45,491
11513,4558609924,04/26/2016,100,20,0.333333,303
11514,4558609924,04/26/2016,114,30,0.5,628
11515,4558609924,04/26/2016,95,22,0.366667,334
11516,4558609924,04/26/2016,85,16,0.266667,228
11517,4558609924,04/26/2016,75,10,0.166667,150
11518,4558609924,04/26/2016,190,69,1.15,1319
11519,4558609924,04/26/2016,120,25,0.416667,152
11520,4558609924,04/26/2016,211,70,1.166667,2600
11521,4558609924,04/26/2016,140,32,0.533333,1500
11522,4558609924,04/26/2016,87,11,0.183333,124
11523,4558609924,04/26/2016,137,27,0.45,651
11524,4558609924,04/26/2016,90,17,0.283333,187
11525,4558609924,04/26/2016,61,2,0.033333,64
11526,4558609924,04/26/2016,82,14,0.233333,225
11527,4558609924,04/27/2016,65,6,0.1,72
11528,4558609924,04/27/2016,56,0,0.0,0
11529,4558609924,04/27/2016,56,0,0.0,0
11530,4558609924,04/27/2016,56,0,0.0,0
11531,4558609924,04/27/2016,56,0,0.0,0
11532,4558609924,04/27/2016,56,0,0.0,0
11533,4558609924,04/27/2016,56,0,0.0,0
11534,4558609924,04/27/2016,56,0,0.0,0
11535,4558609924,04/27/2016,56,0,0.0,0
11536,4558609924,04/27/2016,85,14,0.233333,263
11537,4558609924,04/27/2016,119,34,0.566667,601
11538,4558609924,04/27/2016,86,16,0.266667,242
11539,4558609924,04/27/2016,114,34,0.566667,598
11540,4558609924,04/27/2016,89,20,0.333333,233
11541,4558609924,04/27/2016,81,17,0.283333,201
11542,4558609924,04/27/2016,118,34,0.566667,720
11543,4558609924,04/27/2016,100,22,0.366667,264
11544,4558609924,04/27/2016,98,23,0.383333,346
11545,4558609924,04/27/2016,231,103,1.716667,3807
11546,4558609924,04/27/2016,132,41,0.683333,1113
11547,4558609924,04/27/2016,110,28,0.466667,602
11548,4558609924,04/27/2016,92,20,0.333333,351
11549,4558609924,04/27/2016,74,9,0.15,144
11550,4558609924,04/27/2016,56,0,0.0,0
11551,4558609924,04/28/2016,56,0,0.0,0
11552,4558609924,04/28/2016,56,0,0.0,0
11553,4558609924,04/28/2016,56,0,0.0,0
11554,4558609924,04/28/2016,56,0,0.0,0
11555,4558609924,04/28/2016,56,0,0.0,0
11556,4558609924,04/28/2016,56,0,0.0,0
11557,4558609924,04/28/2016,96,19,0.316667,480
11558,4558609924,04/28/2016,129,38,0.633333,840
11559,4558609924,04/28/2016,127,31,0.516667,875
11560,4558609924,04/28/2016,123,31,0.516667,770
11561,4558609924,04/28/2016,108,25,0.416667,566
11562,4558609924,04/28/2016,93,16,0.266667,515
11563,4558609924,04/28/2016,87,14,0.233333,459
11564,4558609924,04/28/2016,116,27,0.45,797
11565,4558609924,04/28/2016,118,31,0.516667,565
11566,4558609924,04/28/2016,145,43,0.716667,821
11567,4558609924,04/28/2016,158,41,0.683333,1606
11568,4558609924,04/28/2016,125,33,0.55,498
11569,4558609924,04/28/2016,73,7,0.116667,110
11570,4558609924,04/28/2016,77,10,0.166667,156
11571,4558609924,04/28/2016,75,9,0.15,178
11572,4558609924,04/28/2016,75,9,0.15,143
11573,4558609924,04/28/2016,68,7,0.116667,67
11574,4558609924,04/28/2016,58,1,0.016667,5
11575,4558609924,04/29/2016,56,0,0.0,0
11576,4558609924,04/29/2016,56,0,0.0,0
11577,4558609924,04/29/2016,56,0,0.0,0
11578,4558609924,04/29/2016,56,0,0.0,0
11579,4558609924,04/29/2016,56,0,0.0,0
11580,4558609924,04/29/2016,56,0,0.0,0
11581,4558609924,04/29/2016,56,0,0.0,0
11582,4558609924,04/29/2016,56,0,0.0,0
11583,4558609924,04/29/2016,56,0,0.0,0
11584,4558609924,04/29/2016,62,3,0.05,41
11585,4558609924,04/29/2016,95,20,0.333333,416
11586,4558609924,04/29/2016,82,15,0.25,213
11587,4558609924,04/29/2016,93,19,0.316667,411
11588,4558609924,04/29/2016,109,27,0.45,612
11589,4558609924,04/29/2016,70,8,0.133333,66
11590,4558609924,04/29/2016,165,56,0.933333,2190
11591,4558609924,04/29/2016,186,67,1.116667,2660
11592,4558609924,04/29/2016,72,9,0.15,93
11593,4558609924,04/29/2016,70,6,0.1,95
11594,4558609924,04/29/2016,84,14,0.233333,279
11595,4558609924,04/29/2016,85,15,0.25,164
11596,4558609924,04/29/2016,104,29,0.483333,410
11597,4558609924,04/29/2016,67,5,0.083333,86
11598,4558609924,04/29/2016,73,7,0.116667,97
11599,4558609924,04/30/2016,57,0,0.0,0
11600,4558609924,04/30/2016,64,4,0.066667,105
11601,4558609924,04/30/2016,56,0,0.0,0
11602,4558609924,04/30/2016,56,0,0.0,0
11603,4558609924,04/30/2016,56,0,0.0,0
11604,4558609924,04/30/2016,56,0,0.0,0
11605,4558609924,04/30/2016,82,13,0.216667,303
11606,4558609924,04/30/2016,73,8,0.133333,218
11607,4558609924,04/30/2016,69,7,0.116667,155
11608,4558609924,04/30/2016,96,23,0.383333,360
11609,4558609924,04/30/2016,102,28,0.466667,365
11610,4558609924,04/30/2016,75,11,0.183333,117
11611,4558609924,04/30/2016,92,19,0.316667,273
11612,4558609924,04/30/2016,90,18,0.3,360
11613,4558609924,04/30/2016,171,46,0.766667,1721
11614,4558609924,04/30/2016,96,18,0.3,410
11615,4558609924,04/30/2016,75,10,0.166667,142
11616,4558609924,04/30/2016,116,28,0.466667,812
11617,4558609924,04/30/2016,233,86,1.433333,3370
11618,4558609924,04/30/2016,115,27,0.45,1239
11619,4558609924,04/30/2016,61,1,0.016667,15
11620,4558609924,04/30/2016,83,15,0.25,143
11621,4558609924,04/30/2016,72,8,0.133333,156
11622,4558609924,04/30/2016,60,2,0.033333,46
11623,4558609924,05/01/2016,56,0,0.0,0
11624,4558609924,05/01/2016,56,0,0.0,0
11625,4558609924,05/01/2016,56,0,0.0,0
11626,4558609924,05/01/2016,56,0,0.0,0
11627,4558609924,05/01/2016,56,0,0.0,0
11628,4558609924,05/01/2016,56,0,0.0,0
11629,4558609924,05/01/2016,56,0,0.0,0
11630,4558609924,05/01/2016,56,0,0.0,0
11631,4558609924,05/01/2016,56,0,0.0,0
11632,4558609924,05/01/2016,98,24,0.4,361
11633,4558609924,05/01/2016,101,24,0.4,594
11634,4558609924,05/01/2016,70,7,0.116667,117
11635,4558609924,05/01/2016,92,23,0.383333,305
11636,4558609924,05/01/2016,87,16,0.266667,287
11637,4558609924,05/01/2016,94,20,0.333333,409
11638,4558609924,05/01/2016,85,12,0.2,433
11639,4558609924,05/01/2016,60,2,0.033333,25
11640,4558609924,05/01/2016,88,18,0.3,282
11641,4558609924,05/01/2016,82,15,0.25,190
11642,4558609924,05/01/2016,93,22,0.366667,343
11643,4558609924,05/01/2016,64,5,0.083333,50
11644,4558609924,05/01/2016,62,2,0.033333,32
11645,4558609924,05/01/2016,56,0,0.0,0
11646,4558609924,05/01/2016,56,0,0.0,0
11647,4558609924,05/02/2016,56,0,0.0,0
11648,4558609924,05/02/2016,56,0,0.0,0
11649,4558609924,05/02/2016,56,0,0.0,0
11650,4558609924,05/02/2016,56,0,0.0,0
11651,4558609924,05/02/2016,56,0,0.0,0
11652,4558609924,05/02/2016,56,0,0.0,0
11653,4558609924,05/02/2016,56,0,0.0,0
11654,4558609924,05/02/2016,56,0,0.0,0
11655,4558609924,05/02/2016,115,27,0.45,623
11656,4558609924,05/02/2016,93,19,0.316667,452
11657,4558609924,05/02/2016,132,40,0.666667,902
11658,4558609924,05/02/2016,133,38,0.633333,1036
11659,4558609924,05/02/2016,90,18,0.3,308
11660,4558609924,05/02/2016,80,15,0.25,180
11661,4558609924,05/02/2016,103,28,0.466667,362
11662,4558609924,05/02/2016,97,23,0.383333,356
11663,4558609924,05/02/2016,101,23,0.383333,532
11664,4558609924,05/02/2016,91,18,0.3,283
11665,4558609924,05/02/2016,109,29,0.483333,582
11666,4558609924,05/02/2016,102,25,0.416667,515
11667,4558609924,05/02/2016,117,31,0.516667,746
11668,4558609924,05/02/2016,124,37,0.616667,849
11669,4558609924,05/02/2016,72,9,0.15,131
11670,4558609924,05/02/2016,63,3,0.05,34
11671,4558609924,05/03/2016,58,1,0.016667,36
11672,4558609924,05/03/2016,62,4,0.066667,48
11673,4558609924,05/03/2016,57,1,0.016667,2
11674,4558609924,05/03/2016,56,0,0.0,0
11675,4558609924,05/03/2016,56,0,0.0,0
11676,4558609924,05/03/2016,56,0,0.0,0
11677,4558609924,05/03/2016,56,0,0.0,0
11678,4558609924,05/03/2016,56,0,0.0,0
11679,4558609924,05/03/2016,56,0,0.0,0
11680,4558609924,05/03/2016,81,13,0.216667,245
11681,4558609924,05/03/2016,91,20,0.333333,301
11682,4558609924,05/03/2016,103,26,0.433333,367
11683,4558609924,05/03/2016,99,22,0.366667,253
11684,4558609924,05/03/2016,82,15,0.25,200
11685,4558609924,05/03/2016,89,19,0.316667,266
11686,4558609924,05/03/2016,69,6,0.1,86
11687,4558609924,05/03/2016,114,25,0.416667,758
11688,4558609924,05/03/2016,97,22,0.366667,337
11689,4558609924,05/03/2016,261,101,1.683333,1714
11690,4558609924,05/03/2016,65,4,0.066667,44
11691,4558609924,05/03/2016,62,4,0.066667,29
11692,4558609924,05/03/2016,92,21,0.35,307
11693,4558609924,05/03/2016,79,13,0.216667,229
11694,4558609924,05/03/2016,60,3,0.05,45
11695,4558609924,05/04/2016,56,0,0.0,0
11696,4558609924,05/04/2016,56,0,0.0,0
11697,4558609924,05/04/2016,56,0,0.0,0
11698,4558609924,05/04/2016,56,0,0.0,0
11699,4558609924,05/04/2016,56,0,0.0,0
11700,4558609924,05/04/2016,56,0,0.0,0
11701,4558609924,05/04/2016,56,0,0.0,0
11702,4558609924,05/04/2016,56,0,0.0,0
11703,4558609924,05/04/2016,56,0,0.0,0
11704,4558609924,05/04/2016,56,0,0.0,0
11705,4558609924,05/04/2016,88,18,0.3,243
11706,4558609924,05/04/2016,90,17,0.283333,261
11707,4558609924,05/04/2016,83,14,0.233333,203
11708,4558609924,05/04/2016,63,5,0.083333,51
11709,4558609924,05/04/2016,69,6,0.1,195
11710,4558609924,05/04/2016,112,23,0.383333,893
11711,4558609924,05/04/2016,82,13,0.216667,166
11712,4558609924,05/04/2016,142,38,0.633333,1119
11713,4558609924,05/04/2016,92,17,0.283333,287
11714,4558609924,05/04/2016,100,21,0.35,390
11715,4558609924,05/04/2016,93,19,0.316667,434
11716,4558609924,05/04/2016,105,28,0.466667,502
11717,4558609924,05/04/2016,80,15,0.25,212
11718,4558609924,05/04/2016,87,18,0.3,276
11719,4558609924,05/05/2016,56,0,0.0,0
11720,4558609924,05/05/2016,56,0,0.0,0
11721,4558609924,05/05/2016,56,0,0.0,0
11722,4558609924,05/05/2016,56,0,0.0,0
11723,4558609924,05/05/2016,56,0,0.0,0
11724,4558609924,05/05/2016,56,0,0.0,0
11725,4558609924,05/05/2016,56,0,0.0,0
11726,4558609924,05/05/2016,83,13,0.216667,140
11727,4558609924,05/05/2016,104,19,0.316667,420
11728,4558609924,05/05/2016,174,48,0.8,1240
11729,4558609924,05/05/2016,83,11,0.183333,237
11730,4558609924,05/05/2016,199,73,1.216667,2975
11731,4558609924,05/05/2016,144,31,0.516667,887
11732,4558609924,05/05/2016,86,12,0.2,244
11733,4558609924,05/05/2016,77,6,0.1,127
11734,4558609924,05/05/2016,104,22,0.366667,451
11735,4558609924,05/05/2016,142,36,0.6,1183
11736,4558609924,05/05/2016,127,35,0.583333,768
11737,4558609924,05/05/2016,110,31,0.516667,520
11738,4558609924,05/05/2016,109,32,0.533333,444
11739,4558609924,05/05/2016,114,32,0.533333,447
11740,4558609924,05/05/2016,88,19,0.316667,325
11741,4558609924,05/05/2016,70,6,0.1,186
11742,4558609924,05/05/2016,59,2,0.033333,17
11743,4558609924,05/06/2016,57,1,0.016667,9
11744,4558609924,05/06/2016,56,0,0.0,0
11745,4558609924,05/06/2016,56,0,0.0,0
11746,4558609924,05/06/2016,56,0,0.0,0
11747,4558609924,05/06/2016,56,0,0.0,0
11748,4558609924,05/06/2016,56,0,0.0,0
11749,4558609924,05/06/2016,56,0,0.0,0
11750,4558609924,05/06/2016,56,0,0.0,0
11751,4558609924,05/06/2016,56,0,0.0,0
11752,4558609924,05/06/2016,96,19,0.316667,571
11753,4558609924,05/06/2016,112,30,0.5,596
11754,4558609924,05/06/2016,96,24,0.4,366
11755,4558609924,05/06/2016,111,31,0.516667,547
11756,4558609924,05/06/2016,89,17,0.283333,331
11757,4558609924,05/06/2016,78,9,0.15,212
11758,4558609924,05/06/2016,79,9,0.15,183
11759,4558609924,05/06/2016,91,19,0.316667,348
11760,4558609924,05/06/2016,63,3,0.05,57
11761,4558609924,05/06/2016,63,4,0.066667,49
11762,4558609924,05/06/2016,61,3,0.05,43
11763,4558609924,05/06/2016,65,6,0.1,70
11764,4558609924,05/06/2016,99,23,0.383333,321
11765,4558609924,05/06/2016,62,3,0.05,42
11766,4558609924,05/06/2016,57,1,0.016667,10
11767,4558609924,05/07/2016,56,0,0.0,0
11768,4558609924,05/07/2016,56,0,0.0,0
11769,4558609924,05/07/2016,56,0,0.0,0
11770,4558609924,05/07/2016,56,0,0.0,0
11771,4558609924,05/07/2016,56,0,0.0,0
11772,4558609924,05/07/2016,56,0,0.0,0
11773,4558609924,05/07/2016,56,0,0.0,0
11774,4558609924,05/07/2016,56,0,0.0,0
11775,4558609924,05/07/2016,60,2,0.033333,49
11776,4558609924,05/07/2016,84,15,0.25,292
11777,4558609924,05/07/2016,85,15,0.25,263
11778,4558609924,05/07/2016,103,27,0.45,382
11779,4558609924,05/07/2016,68,6,0.1,97
11780,4558609924,05/07/2016,66,6,0.1,79
11781,4558609924,05/07/2016,93,20,0.333333,361
11782,4558609924,05/07/2016,124,36,0.6,602
11783,4558609924,05/07/2016,265,114,1.9,4281
11784,4558609924,05/07/2016,74,8,0.133333,121
11785,4558609924,05/07/2016,80,10,0.166667,241
11786,4558609924,05/07/2016,98,22,0.366667,428
11787,4558609924,05/07/2016,102,18,0.3,495
11788,4558609924,05/07/2016,74,9,0.15,169
11789,4558609924,05/07/2016,97,25,0.416667,370
11790,4558609924,05/07/2016,57,1,0.016667,7
11791,4558609924,05/08/2016,56,0,0.0,0
11792,4558609924,05/08/2016,56,0,0.0,0
11793,4558609924,05/08/2016,56,0,0.0,0
11794,4558609924,05/08/2016,56,0,0.0,0
11795,4558609924,05/08/2016,56,0,0.0,0
11796,4558609924,05/08/2016,56,0,0.0,0
11797,4558609924,05/08/2016,56,0,0.0,0
11798,4558609924,05/08/2016,56,0,0.0,0
11799,4558609924,05/08/2016,56,0,0.0,0
11800,4558609924,05/08/2016,56,0,0.0,0
11801,4558609924,05/08/2016,56,0,0.0,0
11802,4558609924,05/08/2016,56,0,0.0,0
11803,4558609924,05/08/2016,56,0,0.0,0
11804,4558609924,05/08/2016,386,112,1.866667,2136
11805,4558609924,05/08/2016,258,74,1.233333,1782
11806,4558609924,05/08/2016,179,51,0.85,882
11807,4558609924,05/08/2016,202,55,0.916667,481
11808,4558609924,05/08/2016,161,43,0.716667,100
11809,4558609924,05/08/2016,126,24,0.4,182
11810,4558609924,05/08/2016,131,31,0.516667,118
11811,4558609924,05/08/2016,297,96,1.6,838
11812,4558609924,05/08/2016,92,20,0.333333,24
11813,4558609924,05/08/2016,56,0,0.0,0
11814,4558609924,05/08/2016,56,0,0.0,0
11815,4558609924,05/09/2016,56,0,0.0,0
11816,4558609924,05/09/2016,56,0,0.0,0
11817,4558609924,05/09/2016,56,0,0.0,0
11818,4558609924,05/09/2016,56,0,0.0,0
11819,4558609924,05/09/2016,56,0,0.0,0
11820,4558609924,05/09/2016,56,0,0.0,0
11821,4558609924,05/09/2016,56,0,0.0,0
11822,4558609924,05/09/2016,80,14,0.233333,127
11823,4558609924,05/09/2016,101,21,0.35,390
11824,4558609924,05/09/2016,136,40,0.666667,705
11825,4558609924,05/09/2016,99,17,0.283333,485
11826,4558609924,05/09/2016,155,42,0.7,1760
11827,4558609924,05/09/2016,81,10,0.166667,175
11828,4558609924,05/09/2016,229,73,1.216667,3432
11829,4558609924,05/09/2016,131,35,0.583333,976
11830,4558609924,05/09/2016,100,21,0.35,444
11831,4558609924,05/09/2016,106,23,0.383333,575
11832,4558609924,05/09/2016,74,9,0.15,139
11833,4558609924,05/09/2016,70,7,0.116667,92
11834,4558609924,05/09/2016,99,22,0.366667,496
11835,4558609924,05/09/2016,96,21,0.35,503
11836,4558609924,05/09/2016,127,40,0.666667,785
11837,4558609924,05/09/2016,91,20,0.333333,348
11838,4558609924,05/09/2016,61,2,0.033333,19
11839,4558609924,05/10/2016,65,4,0.066667,37
11840,4558609924,05/10/2016,72,7,0.116667,92
11841,4558609924,05/10/2016,56,0,0.0,0
11842,4558609924,05/10/2016,56,0,0.0,0
11843,4558609924,05/10/2016,56,0,0.0,0
11844,4558609924,05/10/2016,56,0,0.0,0
11845,4558609924,05/10/2016,56,0,0.0,0
11846,4558609924,05/10/2016,56,0,0.0,0
11847,4558609924,05/10/2016,56,0,0.0,0
11848,4558609924,05/10/2016,56,0,0.0,0
11849,4558609924,05/10/2016,56,0,0.0,0
11850,4558609924,05/10/2016,72,9,0.15,101
11851,4558609924,05/10/2016,87,21,0.35,209
11852,4558609924,05/10/2016,75,12,0.2,150
11853,4558609924,05/10/2016,90,22,0.366667,313
11854,4558609924,05/10/2016,63,4,0.066667,43
11855,4558609924,05/10/2016,92,19,0.316667,257
11856,4558609924,05/10/2016,99,16,0.266667,314
11857,4558609924,05/10/2016,104,23,0.383333,271
11858,4558609924,05/10/2016,230,89,1.483333,3420
